Epoch nr. 0, avg train loss: 62924824.0, avg validation loss: 18086296.0
Epoch nr. 53, avg train loss: 87663.421875, avg validation loss: 91454.1875
Epoch nr. 54, avg train loss: 83703.6796875, avg validation loss: 90798.171875
Epoch nr. 55, avg train loss: 84602.7578125, avg validation loss: 90218.1796875
Epoch nr. 56, avg train loss: 81734.828125, avg validation loss: 89490.8515625
Epoch nr. 57, avg train loss: 82213.390625, avg validation loss: 88451.515625
Epoch nr. 58, avg train loss: 79847.9765625, avg validation loss: 87623.296875
Epoch nr. 59, avg train loss: 79064.125, avg validation loss: 86607.078125
Epoch nr. 60, avg train loss: 77858.4375, avg validation loss: 85634.453125
Epoch nr. 61, avg train loss: 78922.8125, avg validation loss: 84559.8828125
Epoch nr. 62, avg train loss: 77849.5078125, avg validation loss: 83608.2578125
Epoch nr. 63, avg train loss: 77206.203125, avg validation loss: 82712.8046875
Epoch nr. 64, avg train loss: 74998.0625, avg validation loss: 81879.890625
Epoch nr. 65, avg train loss: 74211.0546875, avg validation loss: 80926.4921875
Epoch nr. 66, avg train loss: 74448.390625, avg validation loss: 80327.8515625
Epoch nr. 67, avg train loss: 75357.625, avg validation loss: 79582.8203125
Epoch nr. 68, avg train loss: 74417.7890625, avg validation loss: 79219.859375
Epoch nr. 69, avg train loss: 73277.296875, avg validation loss: 78821.453125
Epoch nr. 70, avg train loss: 75252.9140625, avg validation loss: 78598.9296875
Epoch nr. 71, avg train loss: 73169.15625, avg validation loss: 78460.2734375
Epoch nr. 72, avg train loss: 69824.234375, avg validation loss: 78290.2109375
Epoch nr. 73, avg train loss: 70199.3203125, avg validation loss: 78216.46875
Epoch nr. 74, avg train loss: 71892.34375, avg validation loss: 78374.40625
Epoch nr. 75, avg train loss: 72617.8515625, avg validation loss: 78533.640625
Epoch nr. 76, avg train loss: 68864.9296875, avg validation loss: 78500.4140625
Epoch nr. 77, avg train loss: 70984.859375, avg validation loss: 78680.875
Epoch nr. 78, avg train loss: 68327.5859375, avg validation loss: 78868.0546875
Epoch nr. 79, avg train loss: 71268.3828125, avg validation loss: 79211.390625
Epoch nr. 80, avg train loss: 70918.8359375, avg validation loss: 79395.359375
Early Stopping
Finished training! Avg train loss: 2724211.885513117; Avg val loss: 342154.02136381174
