Epoch nr. 0, avg train loss: 285333.64375, avg validation loss: 20346.14453125
Epoch nr. 52, avg train loss: 7969.047253417969, avg validation loss: 4942.4384765625
Epoch nr. 53, avg train loss: 7872.767846679688, avg validation loss: 5516.99560546875
Epoch nr. 54, avg train loss: 9699.341607666016, avg validation loss: 4689.32958984375
Epoch nr. 55, avg train loss: 9368.911822509766, avg validation loss: 4917.984375
Epoch nr. 56, avg train loss: 9741.882153320312, avg validation loss: 4752.79931640625
Epoch nr. 57, avg train loss: 6923.950732421875, avg validation loss: 5639.4580078125
Epoch nr. 58, avg train loss: 6992.932769775391, avg validation loss: 6580.34716796875
Epoch nr. 59, avg train loss: 6979.985888671875, avg validation loss: 5761.5029296875
Epoch nr. 60, avg train loss: 8058.144525146485, avg validation loss: 6028.91015625
Epoch nr. 61, avg train loss: 8470.245819091797, avg validation loss: 4671.048828125
Epoch nr. 62, avg train loss: 8336.1328125, avg validation loss: 5840.9111328125
Epoch nr. 63, avg train loss: 7252.560601806641, avg validation loss: 5734.580078125
Epoch nr. 64, avg train loss: 7569.740209960937, avg validation loss: 5134.3603515625
Epoch nr. 65, avg train loss: 7056.6168762207035, avg validation loss: 4225.283203125
Epoch nr. 66, avg train loss: 9062.665075683593, avg validation loss: 6766.77197265625
Epoch nr. 67, avg train loss: 8549.428784179687, avg validation loss: 5416.12353515625
Epoch nr. 68, avg train loss: 8394.352990722657, avg validation loss: 5102.35205078125
Epoch nr. 69, avg train loss: 7629.044464111328, avg validation loss: 5143.2939453125
Epoch nr. 70, avg train loss: 7624.7291259765625, avg validation loss: 5455.12060546875
Epoch nr. 71, avg train loss: 7855.057531738281, avg validation loss: 5558.46630859375
Epoch nr. 72, avg train loss: 7886.99697265625, avg validation loss: 5165.4052734375
Epoch nr. 73, avg train loss: 8252.29306640625, avg validation loss: 5164.10009765625
Epoch nr. 74, avg train loss: 7904.045495605469, avg validation loss: 5563.837890625
Epoch nr. 75, avg train loss: 8249.211059570312, avg validation loss: 6362.21142578125
Epoch nr. 76, avg train loss: 8043.749340820313, avg validation loss: 5184.22900390625
Epoch nr. 77, avg train loss: 7839.456072998047, avg validation loss: 5249.60595703125
Epoch nr. 78, avg train loss: 9232.956750488282, avg validation loss: 5202.62646484375
Epoch nr. 79, avg train loss: 9009.580444335938, avg validation loss: 5158.9736328125
Epoch nr. 80, avg train loss: 9059.8158203125, avg validation loss: 5160.73388671875
Epoch nr. 81, avg train loss: 7116.447985839844, avg validation loss: 6075.73046875
Epoch nr. 82, avg train loss: 7262.0873046875, avg validation loss: 5659.5498046875
Epoch nr. 83, avg train loss: 7147.141625976563, avg validation loss: 5439.58984375
Epoch nr. 84, avg train loss: 7580.448944091797, avg validation loss: 6452.52392578125
Epoch nr. 85, avg train loss: 7665.793814086914, avg validation loss: 6166.69677734375
Epoch nr. 86, avg train loss: 7997.3579772949215, avg validation loss: 5520.34765625
Epoch nr. 87, avg train loss: 8438.394439697266, avg validation loss: 5466.271484375
Epoch nr. 88, avg train loss: 8012.015478515625, avg validation loss: 5433.7470703125
Epoch nr. 89, avg train loss: 8523.902630615234, avg validation loss: 5454.34814453125
Epoch nr. 90, avg train loss: 8525.662396240234, avg validation loss: 5153.01708984375
Epoch nr. 91, avg train loss: 8561.170764160157, avg validation loss: 5187.8681640625
Epoch nr. 92, avg train loss: 8545.151318359374, avg validation loss: 5253.8310546875
Epoch nr. 93, avg train loss: 8544.738916015625, avg validation loss: 5405.09912109375
Epoch nr. 94, avg train loss: 8606.080200195312, avg validation loss: 6326.43115234375
Epoch nr. 95, avg train loss: 8566.675598144531, avg validation loss: 5152.00537109375
Epoch nr. 96, avg train loss: 7701.113949584961, avg validation loss: 5706.04248046875
Epoch nr. 97, avg train loss: 7786.54789428711, avg validation loss: 5174.044921875
Epoch nr. 98, avg train loss: 7730.806047058106, avg validation loss: 5955.8935546875
Epoch nr. 99, avg train loss: 8692.961767578125, avg validation loss: 5188.39990234375
Epoch nr. 100, avg train loss: 8493.542504882813, avg validation loss: 5159.83447265625
Epoch nr. 101, avg train loss: 8744.654052734375, avg validation loss: 5295.01123046875
Epoch nr. 102, avg train loss: 7347.658386230469, avg validation loss: 5187.45947265625
Epoch nr. 103, avg train loss: 7514.371325683594, avg validation loss: 5205.5322265625
Epoch nr. 104, avg train loss: 7536.014685058593, avg validation loss: 5153.705078125
Epoch nr. 105, avg train loss: 10083.264053344727, avg validation loss: 5153.767578125
Epoch nr. 106, avg train loss: 10042.22041015625, avg validation loss: 5672.6826171875
Epoch nr. 107, avg train loss: 9951.39102783203, avg validation loss: 5504.31298828125
Epoch nr. 108, avg train loss: 6956.810461425781, avg validation loss: 6010.4716796875
Epoch nr. 109, avg train loss: 7078.722412109375, avg validation loss: 6044.0517578125
Epoch nr. 110, avg train loss: 6849.806976318359, avg validation loss: 5185.60400390625
Epoch nr. 111, avg train loss: 9522.013745117187, avg validation loss: 5758.05029296875
Epoch nr. 112, avg train loss: 9108.176739501952, avg validation loss: 5165.99755859375
Epoch nr. 113, avg train loss: 9536.699908447266, avg validation loss: 5475.76904296875
Epoch nr. 114, avg train loss: 6284.199450683594, avg validation loss: 5183.36767578125
Epoch nr. 115, avg train loss: 6264.175628662109, avg validation loss: 5240.77099609375
Early Stopping
Finished training! Avg train loss: 12151.300893020629; Avg val loss: 6810.801324252425
