Epoch nr. 0, avg train loss: 28045104.5984375, avg validation loss: 23783.134765625
Epoch nr. 28, avg train loss: 9946.41806640625, avg validation loss: 12972.263671875
Epoch nr. 29, avg train loss: 9870.106396484374, avg validation loss: 12173.095703125
Epoch nr. 30, avg train loss: 8679.51474609375, avg validation loss: 11452.3095703125
Epoch nr. 31, avg train loss: 8569.492333984375, avg validation loss: 10998.6025390625
Epoch nr. 32, avg train loss: 8478.974816894532, avg validation loss: 10608.916015625
Epoch nr. 33, avg train loss: 7976.5775146484375, avg validation loss: 13176.955078125
Epoch nr. 34, avg train loss: 7973.338708496094, avg validation loss: 14396.2158203125
Epoch nr. 35, avg train loss: 7847.971447753906, avg validation loss: 13738.3974609375
Epoch nr. 36, avg train loss: 9080.449951171875, avg validation loss: 12961.376953125
Epoch nr. 37, avg train loss: 9034.455700683593, avg validation loss: 11998.994140625
Epoch nr. 38, avg train loss: 9005.89102783203, avg validation loss: 11561.9599609375
Epoch nr. 39, avg train loss: 8391.18642578125, avg validation loss: 12149.869140625
Epoch nr. 40, avg train loss: 8276.709240722656, avg validation loss: 12671.6533203125
Epoch nr. 41, avg train loss: 8222.338415527343, avg validation loss: 11564.984375
Epoch nr. 42, avg train loss: 7972.747778320312, avg validation loss: 10420.7646484375
Epoch nr. 43, avg train loss: 7934.277770996094, avg validation loss: 10412.97265625
Epoch nr. 44, avg train loss: 7925.216369628906, avg validation loss: 10362.7548828125
Epoch nr. 45, avg train loss: 7648.761608886719, avg validation loss: 10868.265625
Epoch nr. 46, avg train loss: 7642.669592285156, avg validation loss: 9807.0048828125
Epoch nr. 47, avg train loss: 7590.311065673828, avg validation loss: 9189.412109375
Epoch nr. 48, avg train loss: 7825.893005371094, avg validation loss: 9377.708984375
Epoch nr. 49, avg train loss: 7805.247937011719, avg validation loss: 10206.0126953125
Epoch nr. 50, avg train loss: 7724.586206054688, avg validation loss: 9512.78125
Epoch nr. 51, avg train loss: 7849.008361816406, avg validation loss: 8004.373046875
Epoch nr. 52, avg train loss: 7847.995092773437, avg validation loss: 7988.50732421875
Epoch nr. 53, avg train loss: 7761.468542480468, avg validation loss: 8039.75439453125
Epoch nr. 54, avg train loss: 9210.337957763672, avg validation loss: 8291.548828125
Epoch nr. 55, avg train loss: 9046.297668457031, avg validation loss: 8770.517578125
Epoch nr. 56, avg train loss: 8937.918969726563, avg validation loss: 7190.39599609375
Epoch nr. 57, avg train loss: 6829.291564941406, avg validation loss: 6952.64599609375
Epoch nr. 58, avg train loss: 6688.826257324219, avg validation loss: 5557.92431640625
Epoch nr. 59, avg train loss: 6765.319641113281, avg validation loss: 5153.90185546875
Epoch nr. 60, avg train loss: 7687.156646728516, avg validation loss: 4519.95361328125
Epoch nr. 61, avg train loss: 7648.327142333985, avg validation loss: 4591.01953125
Epoch nr. 62, avg train loss: 7623.554071044922, avg validation loss: 4492.45263671875
Epoch nr. 63, avg train loss: 6398.354992675781, avg validation loss: 5371.80517578125
Epoch nr. 64, avg train loss: 6493.8297119140625, avg validation loss: 5860.14013671875
Epoch nr. 65, avg train loss: 6179.535968017578, avg validation loss: 5269.16552734375
Epoch nr. 66, avg train loss: 7856.921228027344, avg validation loss: 3898.992919921875
Epoch nr. 67, avg train loss: 7795.518420410156, avg validation loss: 5530.93212890625
Epoch nr. 68, avg train loss: 7537.520056152343, avg validation loss: 5317.0263671875
Epoch nr. 69, avg train loss: 7071.309912109375, avg validation loss: 5217.43359375
Epoch nr. 70, avg train loss: 7165.198205566407, avg validation loss: 5071.3408203125
Epoch nr. 71, avg train loss: 6510.334704589844, avg validation loss: 3884.489501953125
Epoch nr. 72, avg train loss: 6693.734826660157, avg validation loss: 5458.82568359375
Epoch nr. 73, avg train loss: 6631.360754394531, avg validation loss: 3510.742919921875
Epoch nr. 74, avg train loss: 7161.673724365234, avg validation loss: 5110.28955078125
Epoch nr. 75, avg train loss: 6440.193310546875, avg validation loss: 3998.381591796875
Epoch nr. 76, avg train loss: 6904.332659912109, avg validation loss: 2699.88427734375
Epoch nr. 77, avg train loss: 6226.925854492188, avg validation loss: 4885.76904296875
Epoch nr. 78, avg train loss: 7930.834094238281, avg validation loss: 6007.259765625
Epoch nr. 79, avg train loss: 7922.020739746094, avg validation loss: 4547.07568359375
Epoch nr. 80, avg train loss: 7957.100769042969, avg validation loss: 3166.505615234375
Epoch nr. 81, avg train loss: 5862.643988037109, avg validation loss: 2651.142333984375
Epoch nr. 82, avg train loss: 6380.89794921875, avg validation loss: 4711.89599609375
Epoch nr. 83, avg train loss: 6711.691979980469, avg validation loss: 5880.568359375
Epoch nr. 84, avg train loss: 6645.460565185547, avg validation loss: 3174.894287109375
Epoch nr. 85, avg train loss: 6387.921844482422, avg validation loss: 4306.4423828125
Epoch nr. 86, avg train loss: 6269.734619140625, avg validation loss: 4006.985107421875
Epoch nr. 87, avg train loss: 6521.901373291015, avg validation loss: 3633.741455078125
Epoch nr. 88, avg train loss: 6656.258197021484, avg validation loss: 3437.944091796875
Epoch nr. 89, avg train loss: 6516.041070556641, avg validation loss: 4126.89990234375
Epoch nr. 90, avg train loss: 7003.429064941406, avg validation loss: 3650.352294921875
Epoch nr. 91, avg train loss: 7074.714416503906, avg validation loss: 6123.8642578125
Epoch nr. 92, avg train loss: 6920.8361328125, avg validation loss: 7465.48046875
Epoch nr. 93, avg train loss: 6764.851477050781, avg validation loss: 3397.36669921875
Epoch nr. 94, avg train loss: 7586.5001220703125, avg validation loss: 4119.814453125
Epoch nr. 95, avg train loss: 7158.871069335937, avg validation loss: 3467.308837890625
Epoch nr. 96, avg train loss: 6390.510519409179, avg validation loss: 5183.95263671875
Epoch nr. 97, avg train loss: 6952.971340942383, avg validation loss: 4916.60009765625
Epoch nr. 98, avg train loss: 6484.980749511718, avg validation loss: 2544.244140625
Epoch nr. 99, avg train loss: 7756.103356933594, avg validation loss: 5158.84130859375
Epoch nr. 100, avg train loss: 7805.659289550781, avg validation loss: 5066.12451171875
Epoch nr. 101, avg train loss: 7075.9857177734375, avg validation loss: 3819.22412109375
Epoch nr. 102, avg train loss: 7065.801733398437, avg validation loss: 4839.681640625
Epoch nr. 103, avg train loss: 7120.558441162109, avg validation loss: 5250.46630859375
Epoch nr. 104, avg train loss: 6825.286669921875, avg validation loss: 2882.6259765625
Epoch nr. 105, avg train loss: 8598.719006347656, avg validation loss: 4519.8857421875
Epoch nr. 106, avg train loss: 8450.558056640624, avg validation loss: 4966.20654296875
Epoch nr. 107, avg train loss: 9405.323754882813, avg validation loss: 5337.08447265625
Epoch nr. 108, avg train loss: 6380.930151367187, avg validation loss: 4506.9169921875
Epoch nr. 109, avg train loss: 5905.670709228516, avg validation loss: 4235.85888671875
Epoch nr. 110, avg train loss: 5477.835159301758, avg validation loss: 3599.64892578125
Epoch nr. 111, avg train loss: 7785.300860595703, avg validation loss: 5323.873046875
Epoch nr. 112, avg train loss: 7222.511364746094, avg validation loss: 9563.580078125
Epoch nr. 113, avg train loss: 7670.736846923828, avg validation loss: 4351.0458984375
Epoch nr. 114, avg train loss: 5234.806256103516, avg validation loss: 5162.81103515625
Epoch nr. 115, avg train loss: 5924.070831298828, avg validation loss: 4569.42626953125
Epoch nr. 116, avg train loss: 5584.579299926758, avg validation loss: 4680.02685546875
Epoch nr. 117, avg train loss: 6611.104736328125, avg validation loss: 4007.875
Epoch nr. 118, avg train loss: 6670.1405578613285, avg validation loss: 3656.08837890625
Epoch nr. 119, avg train loss: 6618.118237304688, avg validation loss: 5193.24853515625
Epoch nr. 120, avg train loss: 7602.612890625, avg validation loss: 5202.03857421875
Epoch nr. 121, avg train loss: 7023.580645751953, avg validation loss: 4956.1845703125
Epoch nr. 122, avg train loss: 6478.159759521484, avg validation loss: 4913.29638671875
Epoch nr. 123, avg train loss: 6974.318756103516, avg validation loss: 4851.376953125
Epoch nr. 124, avg train loss: 6586.195904541016, avg validation loss: 4496.833984375
Epoch nr. 125, avg train loss: 6954.998693847656, avg validation loss: 3748.806396484375
Epoch nr. 126, avg train loss: 5388.196911621094, avg validation loss: 3791.5703125
Epoch nr. 127, avg train loss: 5584.399029541016, avg validation loss: 3207.626953125
Epoch nr. 128, avg train loss: 5448.993579101562, avg validation loss: 4195.44140625
Epoch nr. 129, avg train loss: 7717.316790771484, avg validation loss: 4693.72314453125
Epoch nr. 130, avg train loss: 7151.306640625, avg validation loss: 5005.517578125
Epoch nr. 131, avg train loss: 6585.144451904297, avg validation loss: 2754.704345703125
Epoch nr. 132, avg train loss: 7294.863806152343, avg validation loss: 5112.33154296875
Epoch nr. 133, avg train loss: 8460.724951171875, avg validation loss: 1908.37158203125
Epoch nr. 134, avg train loss: 6767.863500976562, avg validation loss: 4137.39794921875
Epoch nr. 135, avg train loss: 6211.452197265625, avg validation loss: 2227.366943359375
Epoch nr. 136, avg train loss: 6229.212261962891, avg validation loss: 3866.541015625
Epoch nr. 137, avg train loss: 6446.646325683594, avg validation loss: 3710.781982421875
Epoch nr. 138, avg train loss: 6147.870733642578, avg validation loss: 5209.39404296875
Epoch nr. 139, avg train loss: 5778.254968261719, avg validation loss: 4716.28515625
Epoch nr. 140, avg train loss: 6451.407006835938, avg validation loss: 4001.121826171875
Epoch nr. 141, avg train loss: 6958.315417480469, avg validation loss: 5188.37158203125
Epoch nr. 142, avg train loss: 7635.441491699219, avg validation loss: 5186.2900390625
Epoch nr. 143, avg train loss: 6725.213269042969, avg validation loss: 3064.23681640625
Epoch nr. 144, avg train loss: 6120.595022583007, avg validation loss: 3324.891845703125
Epoch nr. 145, avg train loss: 6355.217904663086, avg validation loss: 5255.412109375
Epoch nr. 146, avg train loss: 6175.348608398437, avg validation loss: 4238.0458984375
Epoch nr. 147, avg train loss: 8017.363745117187, avg validation loss: 5326.26953125
Epoch nr. 148, avg train loss: 8116.281536865235, avg validation loss: 5336.62841796875
Epoch nr. 149, avg train loss: 7901.923303222657, avg validation loss: 3621.94873046875
Epoch nr. 150, avg train loss: 6426.094268798828, avg validation loss: 4372.3212890625
Epoch nr. 151, avg train loss: 6641.289923095703, avg validation loss: 3311.4384765625
Epoch nr. 152, avg train loss: 6253.504370117187, avg validation loss: 5189.947265625
Epoch nr. 153, avg train loss: 7814.941986083984, avg validation loss: 8106.51123046875
Epoch nr. 154, avg train loss: 5917.47119140625, avg validation loss: 2939.952392578125
Epoch nr. 155, avg train loss: 6190.614764404297, avg validation loss: 8988.5556640625
Epoch nr. 156, avg train loss: 6852.171322631836, avg validation loss: 3446.933837890625
Epoch nr. 157, avg train loss: 8724.10189819336, avg validation loss: 3529.11181640625
Epoch nr. 158, avg train loss: 8095.779821777343, avg validation loss: 5532.31005859375
Epoch nr. 159, avg train loss: 6420.607629394532, avg validation loss: 2355.916015625
Epoch nr. 160, avg train loss: 5252.266784667969, avg validation loss: 3547.50048828125
Epoch nr. 161, avg train loss: 5723.658795166016, avg validation loss: 1927.3336181640625
Epoch nr. 162, avg train loss: 6344.441906738281, avg validation loss: 2640.307861328125
Epoch nr. 163, avg train loss: 5880.447900390625, avg validation loss: 1545.501953125
Epoch nr. 164, avg train loss: 6277.507897949219, avg validation loss: 2144.007568359375
Epoch nr. 165, avg train loss: 6767.63525390625, avg validation loss: 5325.671875
Epoch nr. 166, avg train loss: 6623.004541015625, avg validation loss: 2174.404052734375
Epoch nr. 167, avg train loss: 5421.863885498047, avg validation loss: 3900.41064453125
Epoch nr. 168, avg train loss: 5429.89912109375, avg validation loss: 2728.570068359375
Epoch nr. 169, avg train loss: 5055.860290527344, avg validation loss: 4392.18310546875
Epoch nr. 170, avg train loss: 5380.632104492188, avg validation loss: 2019.2529296875
Epoch nr. 171, avg train loss: 4464.117443847656, avg validation loss: 2246.22509765625
Epoch nr. 172, avg train loss: 4402.714511108398, avg validation loss: 4780.783203125
Epoch nr. 173, avg train loss: 5257.935070800781, avg validation loss: 5868.1826171875
Epoch nr. 174, avg train loss: 5901.911810302734, avg validation loss: 1673.5902099609375
Epoch nr. 175, avg train loss: 5375.36318359375, avg validation loss: 1621.877685546875
Epoch nr. 176, avg train loss: 5353.885974121094, avg validation loss: 3774.272216796875
Epoch nr. 177, avg train loss: 5428.416259765625, avg validation loss: 5251.1787109375
Epoch nr. 178, avg train loss: 5827.043835449219, avg validation loss: 1713.56494140625
Epoch nr. 179, avg train loss: 4557.011529541016, avg validation loss: 3490.73388671875
Epoch nr. 180, avg train loss: 6175.07294921875, avg validation loss: 1809.1007080078125
Epoch nr. 181, avg train loss: 4913.774896240235, avg validation loss: 1850.09423828125
Epoch nr. 182, avg train loss: 5917.921392822265, avg validation loss: 1180.2626953125
Epoch nr. 183, avg train loss: 4803.866137695312, avg validation loss: 1283.2469482421875
Epoch nr. 184, avg train loss: 3869.457977294922, avg validation loss: 3139.5478515625
Epoch nr. 185, avg train loss: 4072.6694946289062, avg validation loss: 1179.055419921875
Epoch nr. 186, avg train loss: 5251.675912475586, avg validation loss: 3497.24951171875
Epoch nr. 187, avg train loss: 5044.081860351563, avg validation loss: 2356.490234375
Epoch nr. 188, avg train loss: 4542.982806396484, avg validation loss: 1307.7640380859375
Epoch nr. 189, avg train loss: 6404.8447265625, avg validation loss: 1104.5887451171875
Epoch nr. 190, avg train loss: 6904.629162597656, avg validation loss: 1588.9195556640625
Epoch nr. 191, avg train loss: 7209.422497558594, avg validation loss: 4787.58984375
Epoch nr. 192, avg train loss: 6017.755584716797, avg validation loss: 1868.838134765625
Epoch nr. 193, avg train loss: 5337.058917236328, avg validation loss: 1981.3505859375
Epoch nr. 194, avg train loss: 5425.380242919922, avg validation loss: 1807.624755859375
Epoch nr. 195, avg train loss: 5497.827926635742, avg validation loss: 2045.1666259765625
Epoch nr. 196, avg train loss: 4987.29541015625, avg validation loss: 2915.378662109375
Epoch nr. 197, avg train loss: 4874.557019042969, avg validation loss: 1636.8095703125
Epoch nr. 198, avg train loss: 4655.954382324218, avg validation loss: 3131.878662109375
Epoch nr. 199, avg train loss: 5104.799822998047, avg validation loss: 1487.452392578125
Epoch nr. 200, avg train loss: 4379.445153808594, avg validation loss: 1551.1025390625
Epoch nr. 201, avg train loss: 5145.1390930175785, avg validation loss: 1876.7281494140625
Epoch nr. 202, avg train loss: 5192.51538696289, avg validation loss: 1788.986328125
Epoch nr. 203, avg train loss: 4720.008435058594, avg validation loss: 2769.87890625
Epoch nr. 204, avg train loss: 5166.564556884766, avg validation loss: 2613.728515625
Epoch nr. 205, avg train loss: 4829.909582519531, avg validation loss: 1646.8187255859375
Epoch nr. 206, avg train loss: 4998.810650634766, avg validation loss: 837.656005859375
Epoch nr. 207, avg train loss: 3768.8171264648436, avg validation loss: 1652.3125
Epoch nr. 208, avg train loss: 5410.976745605469, avg validation loss: 2967.84033203125
Epoch nr. 209, avg train loss: 6147.031329345703, avg validation loss: 5234.7802734375
Epoch nr. 210, avg train loss: 6093.151092529297, avg validation loss: 3383.125244140625
Epoch nr. 211, avg train loss: 4681.493884277344, avg validation loss: 1725.166015625
Epoch nr. 212, avg train loss: 5245.530780029297, avg validation loss: 3231.525390625
Epoch nr. 213, avg train loss: 5454.872052001953, avg validation loss: 1671.8199462890625
Epoch nr. 214, avg train loss: 4810.807165527343, avg validation loss: 1053.1685791015625
Epoch nr. 215, avg train loss: 5369.576208496093, avg validation loss: 1633.0626220703125
Epoch nr. 216, avg train loss: 6642.665737915039, avg validation loss: 5422.3427734375
Epoch nr. 217, avg train loss: 7465.116818237305, avg validation loss: 11166.677734375
Epoch nr. 218, avg train loss: 6702.834564208984, avg validation loss: 3147.333984375
Epoch nr. 219, avg train loss: 5642.507238769531, avg validation loss: 3163.8212890625
Epoch nr. 220, avg train loss: 7604.844259643554, avg validation loss: 5206.775390625
Epoch nr. 221, avg train loss: 7333.611013793945, avg validation loss: 5252.431640625
Epoch nr. 222, avg train loss: 6776.603988647461, avg validation loss: 3669.89501953125
Epoch nr. 223, avg train loss: 5686.663354492188, avg validation loss: 2021.335205078125
Epoch nr. 224, avg train loss: 5166.433370971679, avg validation loss: 2327.252197265625
Epoch nr. 225, avg train loss: 5582.353173828125, avg validation loss: 2436.539306640625
Epoch nr. 226, avg train loss: 5703.498229980469, avg validation loss: 3126.994384765625
Epoch nr. 227, avg train loss: 5173.297192382813, avg validation loss: 1636.572021484375
Epoch nr. 228, avg train loss: 7130.055993652344, avg validation loss: 5233.98486328125
Epoch nr. 229, avg train loss: 6118.406219482422, avg validation loss: 3497.5751953125
Epoch nr. 230, avg train loss: 5695.06099243164, avg validation loss: 3426.34619140625
Epoch nr. 231, avg train loss: 5105.884692382812, avg validation loss: 2028.00830078125
Epoch nr. 232, avg train loss: 6551.734637451172, avg validation loss: 838.14892578125
Epoch nr. 233, avg train loss: 5656.136145019531, avg validation loss: 5219.76708984375
Epoch nr. 234, avg train loss: 5902.465185546875, avg validation loss: 3569.5947265625
Epoch nr. 235, avg train loss: 6798.127777099609, avg validation loss: 3777.577880859375
Epoch nr. 236, avg train loss: 6121.402062988282, avg validation loss: 3899.121826171875
Epoch nr. 237, avg train loss: 6007.551281738281, avg validation loss: 647.4130249023438
Epoch nr. 238, avg train loss: 5989.787237548828, avg validation loss: 630.629150390625
Epoch nr. 239, avg train loss: 5998.283764648438, avg validation loss: 3741.386962890625
Epoch nr. 240, avg train loss: 5287.310388183594, avg validation loss: 3378.297607421875
Epoch nr. 241, avg train loss: 5650.18257446289, avg validation loss: 5166.900390625
Epoch nr. 242, avg train loss: 6655.454595947265, avg validation loss: 5181.427734375
Epoch nr. 243, avg train loss: 7840.756158447266, avg validation loss: 6327.49169921875
Epoch nr. 244, avg train loss: 6510.329992675781, avg validation loss: 5970.3974609375
Epoch nr. 245, avg train loss: 6152.528503417969, avg validation loss: 5204.650390625
Epoch nr. 246, avg train loss: 6974.973049926758, avg validation loss: 5244.05322265625
Epoch nr. 247, avg train loss: 6314.364596557617, avg validation loss: 5502.0615234375
Epoch nr. 248, avg train loss: 5220.595700073242, avg validation loss: 2211.358154296875
Epoch nr. 249, avg train loss: 5824.61611328125, avg validation loss: 5158.87158203125
Epoch nr. 250, avg train loss: 5766.584362792969, avg validation loss: 5354.0166015625
Epoch nr. 251, avg train loss: 5081.255322265625, avg validation loss: 557.2007446289062
Epoch nr. 252, avg train loss: 5303.784539794922, avg validation loss: 5166.0908203125
Epoch nr. 253, avg train loss: 6169.510757446289, avg validation loss: 5169.25927734375
Epoch nr. 254, avg train loss: 6090.260647583008, avg validation loss: 5210.27587890625
Epoch nr. 255, avg train loss: 5594.504772949219, avg validation loss: 3378.66259765625
Epoch nr. 256, avg train loss: 5256.359539794922, avg validation loss: 2169.3544921875
Epoch nr. 257, avg train loss: 4820.593725585937, avg validation loss: 1074.2132568359375
Epoch nr. 258, avg train loss: 5268.400158691406, avg validation loss: 2513.851318359375
Epoch nr. 259, avg train loss: 5340.645446777344, avg validation loss: 3442.165283203125
Epoch nr. 260, avg train loss: 4931.653057861328, avg validation loss: 5150.6103515625
Epoch nr. 261, avg train loss: 6422.047412109375, avg validation loss: 2999.51513671875
Epoch nr. 262, avg train loss: 5357.743292236328, avg validation loss: 4878.88818359375
Epoch nr. 263, avg train loss: 5921.661108398437, avg validation loss: 5199.65380859375
Epoch nr. 264, avg train loss: 5550.961669921875, avg validation loss: 5779.5126953125
Epoch nr. 265, avg train loss: 6899.388647460937, avg validation loss: 4495.00244140625
Epoch nr. 266, avg train loss: 5453.151318359375, avg validation loss: 4138.3046875
Epoch nr. 267, avg train loss: 4953.231896972657, avg validation loss: 3871.33251953125
Epoch nr. 268, avg train loss: 5722.7779541015625, avg validation loss: 5345.1396484375
Epoch nr. 269, avg train loss: 6169.088244628906, avg validation loss: 2479.51611328125
Epoch nr. 270, avg train loss: 6950.572021484375, avg validation loss: 2070.08251953125
Epoch nr. 271, avg train loss: 5917.325061035156, avg validation loss: 1443.813232421875
Epoch nr. 272, avg train loss: 6321.272143554687, avg validation loss: 5149.51904296875
Epoch nr. 273, avg train loss: 5555.356127929687, avg validation loss: 5317.39599609375
Epoch nr. 274, avg train loss: 5284.674560546875, avg validation loss: 3671.24658203125
Epoch nr. 275, avg train loss: 5343.533721923828, avg validation loss: 2395.108642578125
Epoch nr. 276, avg train loss: 4161.877496337891, avg validation loss: 2943.386474609375
Epoch nr. 277, avg train loss: 4394.997204589844, avg validation loss: 2030.0753173828125
Epoch nr. 278, avg train loss: 4133.391625976563, avg validation loss: 4665.8408203125
Epoch nr. 279, avg train loss: 6052.741259765625, avg validation loss: 5263.4345703125
Epoch nr. 280, avg train loss: 7435.046838378907, avg validation loss: 5172.09326171875
Epoch nr. 281, avg train loss: 7884.643505859375, avg validation loss: 5302.2021484375
Epoch nr. 282, avg train loss: 4807.6952453613285, avg validation loss: 5184.97021484375
Epoch nr. 283, avg train loss: 5169.014776611328, avg validation loss: 4382.32470703125
Epoch nr. 284, avg train loss: 5307.576788330078, avg validation loss: 4781.51708984375
Epoch nr. 285, avg train loss: 4554.060638427734, avg validation loss: 3719.711181640625
Epoch nr. 286, avg train loss: 5228.736889648438, avg validation loss: 5359.2529296875
Epoch nr. 287, avg train loss: 5680.161767578125, avg validation loss: 1815.3502197265625
Epoch nr. 288, avg train loss: 5148.919128417969, avg validation loss: 3863.704833984375
Epoch nr. 289, avg train loss: 5236.787298583984, avg validation loss: 4197.93359375
Epoch nr. 290, avg train loss: 5865.093942260743, avg validation loss: 2507.7021484375
Epoch nr. 291, avg train loss: 5012.354550170899, avg validation loss: 1927.637939453125
Epoch nr. 292, avg train loss: 5087.557507324219, avg validation loss: 5160.54541015625
Epoch nr. 293, avg train loss: 6220.810925292969, avg validation loss: 3906.024169921875
Epoch nr. 294, avg train loss: 5902.682904052735, avg validation loss: 2397.548583984375
Epoch nr. 295, avg train loss: 5206.10751953125, avg validation loss: 2154.2861328125
Epoch nr. 296, avg train loss: 4520.074432373047, avg validation loss: 3986.48828125
Epoch nr. 297, avg train loss: 4612.816693115235, avg validation loss: 1923.8331298828125
Epoch nr. 298, avg train loss: 4630.083911132812, avg validation loss: 4007.811767578125
Epoch nr. 299, avg train loss: 4845.98091430664, avg validation loss: 1726.8067626953125
Epoch nr. 300, avg train loss: 4854.367083740234, avg validation loss: 672.263427734375
Epoch nr. 301, avg train loss: 5304.006536865234, avg validation loss: 1258.215087890625
Early Stopping
Finished training! Avg train loss: 100505.3612638461; Avg val loss: 6643.876216661061
